card,ELO,count,picked_by
Unburial Rites,1154.267749150416,3,['Alex', 'Anthony', 'Alvin']
Mana Crypt,1150.7655227984053,3,['Allen', 'Miguel', 'Anthony']
Mox Jet,1150.555875508888,3,['Anthony', 'Alvin', 'Allen']
Lightning Bolt,1132.307851056595,3,['Allen', 'Alvin', 'Allen']
Basri Ket,1123.8210347694499,3,['Anthony', 'Dan', 'Diana']
Wheel of Fortune,1123.501579775418,3,['Miguel', 'Nathan', 'Anthony']
Demonic Tutor,1121.5085282246228,3,['Nathan', 'Allen', 'Nathan']
Jace, Vryn's Prodigy // Jace, Telepath Unbound,1119.3952559528136,3,['Nathan', 'Anthony', 'Nathan']
Tropical Island,1118.8678908533836,2,['Nathan', 'Miguel']
Wrath of God,1117.8091643463235,4,['Dan', 'Diana', 'Dan', 'Dan']
Mana Drain,1116.5009435573143,2,['Allen', 'Allen']
Fractured Identity,1114.4910779540776,3,['Nathan', 'Nathan', 'Dan']
Ancestral Recall,1114.1921319925855,2,['Nathan', 'Dan']
Luminous Broodmoth,1113.6155569176528,3,['Dan', 'Dan', 'Diana']
Clan Defiance,1112.664983288823,3,['Allen', 'Diana', 'Allen']
Mana Vault,1111.3111751447818,3,['Allen', 'Nathan', 'Allen']
Force of Will,1108.9518095879769,2,['Allen', 'Dan']
Hazoret the Fervent,1107.7469265822795,2,['Alvin', 'Diana']
Chaos Orb,1106.6897027749533,2,['Dan', 'Nathan']
Vampiric Tutor,1104.928716310704,3,['Nathan', 'Miguel', 'Alvin']
Sun Titan,1103.2939028571698,4,['Dan', 'Dan', 'Diana', 'Anthony']
Mox Diamond,1102.0055984361843,3,['Allen', 'Allen', 'Miguel']
Grave Titan,1100.9375724797044,3,['Alex', 'Anthony', 'Anthony']
Volcanic Island,1100.7344834925418,3,['Allen', 'Miguel', 'Nathan']
Angelic Destiny,1097.805376684331,3,['Dan', 'Dan', 'Dan']
Dack Fayden,1097.398146372441,2,['Anthony', 'Dan']
True-Name Nemesis,1094.4938630246004,3,['Allen', 'Nathan', 'Dan']
Glorybringer,1089.3275415770677,3,['Diana', 'Miguel', 'Anthony']
Courser of Kruphix,1087.6869761824187,2,['Diana', 'Dan']
Treachery,1086.6381483112234,2,['Nathan', 'Nathan']
Sol Ring,1085.4495140182873,2,['Alex', 'Allen']
Flame Slash,1085.0782082050448,3,['Miguel', 'Diana', 'Anthony']
Murderous Cut,1083.588659010153,2,['Anthony', 'Anthony']
Abbot of Keral Keep,1082.8888111246144,2,['Diana', 'Diana']
Coalition Relic,1081.4933765692224,3,['Allen', 'Nathan', 'Nathan']
Ugin, the Spirit Dragon,1080.688137637909,2,['Miguel', 'Miguel']
Sword of Truth and Justice,1080.5371315034881,3,['Dan', 'Dan', 'Anthony']
Paradox Engine,1080.1245500150658,2,['Allen', 'Dan']
Dance of the Dead,1079.7889669925896,2,['Anthony', 'Anthony']
Rakdos Signet,1079.4174384287135,2,['Anthony', 'Anthony']
Walking Ballista,1079.3240239229729,2,['Nathan', 'Allen']
Raugrin Triome,1078.1687309695174,2,['Dan', 'Anthony']
Fireblast,1076.6162610745225,2,['Diana', 'Diana']
Golgari Signet,1076.414093558,3,['Alex', 'Allen', 'Alvin']
Thalia, Heretic Cathar,1076.3972112824736,3,['Dan', 'Dan', 'Dan']
Mulldrifter,1075.3293296470774,2,['Nathan', 'Nathan']
Polluted Delta,1075.1750315562124,3,['Nathan', 'Allen', 'Nathan']
Liliana, Death's Majesty,1073.7514581166367,2,['Alvin', 'Anthony']
Firespout,1073.5610728930976,3,['Diana', 'Troy', 'Nathan']
Heroic Intervention,1073.094893816064,2,['Dan', 'Troy']
Noxious Gearhulk,1071.5304458828998,3,['Dan', 'Alex', 'Anthony']
Library of Alexandria,1071.064463067987,3,['Allen', 'Nathan', 'Miguel']
Entomb,1070.9784056735073,2,['Nathan', 'Anthony']
Thran Dynamo,1070.149693544613,3,['Nathan', 'Nathan', 'Allen']
Hero of Bladehold,1068.9372630881571,2,['Dan', 'Anthony']
Gilded Drake,1067.2470790754223,2,['Alex', 'Dan']
Kiki-Jiki, Mirror Breaker,1065.8815039873155,2,['Miguel', 'Allen']
Golos, Tireless Pilgrim,1065.1812356552057,3,['Allen', 'Diana', 'Miguel']
Sundering Titan,1065.125418441283,1,['Alvin']
Incinerate,1064.9053703158297,2,['Miguel', 'Diana']
Black Lotus,1064.7547954235686,1,['Nathan']
Primeval Titan,1064.6541796887857,1,['Nathan']
Birds of Paradise,1064.499532544649,1,['Troy']
Sheoldred, Whispering One,1064.4267724247188,1,['Anthony']
Chandra, Torch of Defiance,1064.349650182325,1,['Miguel']
Dimir Signet,1064.235650646018,1,['Nathan']
Knight of the Ebon Legion,1064.1416685697309,1,['Anthony']
Timetwister,1064.0291992107977,1,['Nathan']
Phantasmal Image,1063.934119358928,1,['Anthony']
Joraga Treespeaker,1063.925188323098,2,['Dan', 'Miguel']
Time Vault,1063.861416635986,1,['Alex']
Memory Jar,1063.6318800582796,1,['Miguel']
Daretti, Ingenious Iconoclast,1063.5419747654767,1,['Alvin']
Blood Crypt,1063.51341037882,1,['Anthony']
Izzet Signet,1063.099602583605,1,['Allen']
Sword of Fire and Ice,1063.0614400842749,1,['Anthony']
Sneak Attack,1062.41030730187,2,['Allen', 'Nathan']
Gideon of the Trials,1062.3923519240652,1,['Anthony']
Gilded Lotus,1062.268398828336,2,['Diana', 'Anthony']
Spellseeker,1062.0744890651567,2,['Allen', 'Miguel']
Collective Defiance,1061.9478232374584,1,['Diana']
Nevinyrral's Disk,1061.791721689917,1,['Alvin']
Earthshaker Khenra,1061.7777643031916,1,['Dan']
Liliana's Triumph,1061.6521837399296,3,['Anthony', 'Alvin', 'Anthony']
Mox Pearl,1061.6312609216623,1,['Dan']
Time Walk,1061.499479193442,1,['Dan']
Strip Mine,1061.3475614289118,1,['Allen']
Azorius Signet,1061.1510409577495,3,['Allen', 'Dan', 'Miguel']
Doubling Season,1060.9298460655423,2,['Troy', 'Alex']
Ponder,1060.2844996826755,2,['Nathan', 'Nathan']
Capsize,1060.2122936132391,2,['Dan', 'Dan']
Feldon of the Third Path,1058.4302813485274,2,['Anthony', 'Diana']
Torbran, Thane of Red Fell,1058.1074276894874,2,['Diana', 'Diana']
Teferi, Hero of Dominaria,1057.5935392328643,1,['Nathan']
Gideon, Ally of Zendikar,1056.6394131879867,1,['Allen']
Dack's Duplicate,1056.501796472065,1,['Anthony']
Snapcaster Mage,1056.4497111954006,1,['Nathan']
Misty Rainforest,1056.425276093322,1,['Allen']
Kalitas, Traitor of Ghet,1056.021159347963,2,['Alex', 'Anthony']
Leyline Tyrant,1055.6809565170115,1,['Troy']
Craterhoof Behemoth,1055.447107398676,1,['Diana']
Humility,1055.2101729934957,1,['Diana']
Mystic Snake,1055.0421837562822,1,['Nathan']
Elder Gargaroth,1054.9170241474474,1,['Troy']
Watery Grave,1054.8643457339133,1,['Allen']
Steam Vents,1054.7071358929693,1,['Nathan']
Daretti, Scrap Savant,1054.5909059455819,1,['Anthony']
Mana Confluence,1054.453490489425,1,['Alex']
Sakura-Tribe Elder,1054.4093416346198,3,['Diana', 'Alex', 'Alvin']
Vraska, Golgari Queen,1054.3823661454107,1,['Dan']
Search for Tomorrow,1054.3005933096006,3,['Diana', 'Miguel', 'Miguel']
Cryptic Command,1053.9918855957178,1,['Miguel']
Sevinne's Reclamation,1053.9512088837937,1,['Anthony']
Greater Gargadon,1053.9401139689794,1,['Alvin']
Shelldock Isle,1053.839412269191,1,['Miguel']
Prismatic Vista,1053.752746535855,1,['Nathan']
Verdant Catacombs,1053.5551711646738,1,['Miguel']
Mox Sapphire,1053.3270347290538,1,['Allen']
Myr Battlesphere,1053.1339283633786,2,['Allen', 'Allen']
Mox Ruby,1052.9373615427087,1,['Alex']
Karn Liberated,1052.8080264271034,1,['Alvin']
Felidar Retreat,1052.4457035918283,2,['Alex', 'Diana']
Magma Jet,1052.445686720661,1,['Dan']
Anguished Unmaking,1050.9084225841298,2,['Dan', 'Anthony']
Venser, Shaper Savant,1050.8915613433126,2,['Nathan', 'Allen']
Purphoros, God of the Forge,1050.829634270114,3,['Diana', 'Alex', 'Allen']
Elspeth Conquers Death,1050.6689708082406,3,['Dan', 'Dan', 'Alex']
Looter il-Kor,1049.790627021638,2,['Alex', 'Nathan']
Glen Elendra Archmage,1049.574667383936,4,['Nathan', 'Nathan', 'Miguel', 'Nathan']
Shark Typhoon,1049.2230053291048,2,['Allen', 'Dan']
Tangle Wire,1049.0495795077181,2,['Alex', 'Nathan']
Aurelia, the Warleader,1048.7916832585352,3,['Nathan', 'Diana', 'Diana']
Day of Judgment,1048.7141698737053,2,['Dan', 'Diana']
Umezawa's Jitte,1048.5224591988454,3,['Anthony', 'Miguel', 'Dan']
Ogre Battledriver,1048.5153076637794,1,['Alvin']
Iona, Shield of Emeria,1048.4569096419816,2,['Diana', 'Diana']
Kogla, the Titan Ape,1047.8330675893762,1,['Alvin']
Flametongue Kavu,1047.7133527064534,1,['Diana']
Paliano, the High City,1047.6167885696868,1,['Allen']
Gideon Blackblade,1047.417666068615,2,['Diana', 'Diana']
Soul-Scar Mage,1047.2693497581586,1,['Diana']
Worn Powerstone,1047.1074625249037,2,['Anthony', 'Diana']
Brimaz, King of Oreskos,1047.0978257994138,1,['Anthony']
Splinter Twin,1046.96720872337,1,['Diana']
Selfless Spirit,1046.789255882169,2,['Dan', 'Diana']
Birthing Pod,1046.777534482371,2,['Miguel', 'Nathan']
Maze of Ith,1046.6222111744648,2,['Allen', 'Dan']
Kazuul's Fury // Kazuul's Cliffs,1046.5951897804173,2,['Diana', 'Dan']
Oracle of Mul Daya,1046.4271420255582,2,['Allen', 'Allen']
Bloodforged Battle-Axe,1046.031256860412,2,['Dan', 'Anthony']
Gaea's Cradle,1045.987291329456,1,['Miguel']
Clever Impersonator,1045.8993869358374,3,['Anthony', 'Nathan', 'Anthony']
Vial Smasher the Fierce,1045.7938380255653,1,['Anthony']
Young Pyromancer,1045.7711850892947,1,['Miguel']
Oko, Thief of Crowns,1045.7094919568658,1,['Allen']
Blightsteel Colossus,1045.6301187836027,1,['Diana']
Murderous Redcap,1045.6120449591494,2,['Nathan', 'Alex']
Victimize,1045.4773094061136,1,['Alex']
Legion Warboss,1045.4709870439892,1,['Allen']
Sword of Sinew and Steel,1045.4433146321255,1,['Anthony']
Balance,1045.379837966401,2,['Allen', 'Alex']
Heartless Act,1045.220424744062,1,['Alex']
Talisman of Progress,1044.9152989685938,1,['Nathan']
Garruk Wildspeaker,1044.8516257070598,1,['Dan']
Opposition Agent,1044.7940099076363,1,['Alvin']
Teferi, Time Raveler,1044.3919758775148,1,['Nathan']
Sarulf, Realm Eater,1044.140775033881,2,['Dan', 'Alvin']
Tinker,1044.028557735407,1,['Anthony']
Sylvan Caryatid,1044.0088800991934,2,['Allen', 'Alvin']
Electrodominance,1043.9704125019014,1,['Diana']
Zealous Conscripts,1043.8289890503231,1,['Allen']
Sensei's Divining Top,1043.5141606133543,2,['Allen', 'Allen']
Animate Dead,1043.398389313129,2,['Anthony', 'Alvin']
Fervent Champion,1043.1138882914595,3,['Diana', 'Anthony', 'Diana']
Isochron Scepter,1043.0026293286435,1,['Dan']
Lotus Cobra,1042.9705440173045,1,['Alex']
Enlightened Tutor,1042.8458571977983,3,['Dan', 'Alex', 'Diana']
Woodfall Primus,1042.5030234050857,2,['Alex', 'Troy']
Thirst for Knowledge,1041.6254307614104,2,['Anthony', 'Nathan']
Scalding Tarn,1040.905510862669,3,['Allen', 'Allen', 'Allen']
Keldon Marauders,1040.3605013200226,1,['Diana']
Thieving Skydiver,1039.9741704352875,2,['Dan', 'Nathan']
Abrade,1039.6811293422766,1,['Allen']
Badlands,1039.0888968388156,3,['Alex', 'Miguel', 'Nathan']
Azusa, Lost but Seeking,1039.0618943452619,1,['Miguel']
Nissa, Who Shakes the World,1038.281973641012,3,['Diana', 'Nathan', 'Dan']
Seasoned Pyromancer,1038.2760281767994,2,['Miguel', 'Diana']
Abrupt Decay,1038.181690496883,1,['Alvin']
Ancient Tomb,1038.1552325656673,3,['Allen', 'Allen', 'Allen']
Simic Signet,1038.0855698801195,1,['Allen']
Hengegate Pathway // Mistgate Pathway,1037.8353164088337,2,['Nathan', 'Dan']
Gonti, Lord of Luxury,1037.6098132707098,1,['Anthony']
Shatterskull Smashing // Shatterskull, the Hammer Pass,1037.59080701211,3,['Diana', 'Diana', 'Dan']
Rakdos's Return,1037.4471993136956,3,['Anthony', 'Allen', 'Allen']
Soul Shatter,1037.1720870000022,3,['Nathan', 'Alvin', 'Anthony']
Prophet of Kruphix,1037.1693275664127,1,['Alex']
Bloom Tender,1036.8393017502383,1,['Troy']
Ahn-Crop Crasher,1036.8014414521583,2,['Diana', 'Alvin']
Reflecting Pool,1036.1564388162724,1,['Nathan']
Dark Ritual,1036.110767311353,3,['Anthony', 'Alvin', 'Alvin']
Mirage Mirror,1035.5168874364047,2,['Dan', 'Anthony']
Avacyn, Angel of Hope,1035.2523684252853,3,['Troy', 'Alex', 'Diana']
Sylvan Library,1035.2484605831453,2,['Miguel', 'Alvin']
Student of Warfare,1035.1734821577043,1,['Allen']
Rograkh, Son of Rohgahh,1035.1500412398636,1,['Diana']
Recurring Nightmare,1034.8719316472059,3,['Anthony', 'Anthony', 'Alvin']
Hostage Taker,1034.5723262680349,1,['Allen']
Scavenging Ooze,1034.3715407362872,2,['Miguel', 'Alvin']
Thassa's Oracle,1034.2897639246157,1,['Nathan']
Liliana, the Last Hope,1033.98039026333,1,['Alvin']
Deep Forest Hermit,1033.743176732799,2,['Diana', 'Diana']
Embercleave,1033.368531192,3,['Diana', 'Troy', 'Dan']
Bloodstained Mire,1032.9262141309785,3,['Allen', 'Miguel', 'Allen']
Counterspell,1032.6429987510037,2,['Nathan', 'Allen']
Panharmonicon,1032.1315860654474,2,['Allen', 'Nathan']
Gilded Goose,1031.9530496526802,2,['Diana', 'Miguel']
Thunderbreak Regent,1031.6451879291108,2,['Anthony', 'Diana']
Kolaghan's Command,1030.6458630491124,2,['Alvin', 'Nathan']
Earthcraft,1029.6757459426647,1,['Alex']
Rhythm of the Wild,1029.45980548147,1,['Diana']
Into the Roil,1029.0637768260156,2,['Anthony', 'Nathan']
Time Warp,1028.3088735291265,1,['Nathan']
Breeding Pool,1028.1899098454614,1,['Miguel']
Rancor,1028.1827161942567,1,['Diana']
Firebolt,1028.1694628647408,2,['Miguel', 'Diana']
Crystalline Crawler,1028.0937049628192,2,['Diana', 'Anthony']
Fallen Shinobi,1027.897105686802,1,['Miguel']
Impulse,1027.5899210835178,1,['Allen']
Act of Aggression,1027.4974561835868,2,['Diana', 'Diana']
Bribery,1027.3904138062505,1,['Miguel']
Elspeth, Sun's Champion,1027.363847795725,1,['Anthony']
Karn, Scion of Urza,1027.2265692029239,1,['Anthony']
Rotting Regisaur,1027.2028495996453,1,['Alvin']
Gruul Signet,1027.2024627425008,1,['Miguel']
Sword of Feast and Famine,1026.9220112690093,1,['Anthony']
Everflowing Chalice,1026.921601673586,1,['Troy']
Chart a Course,1026.8776452671975,1,['Nathan']
Zurgo Bellstriker,1026.7469705701485,3,['Diana', 'Diana', 'Diana']
Bitterblossom,1026.4949654534487,2,['Miguel', 'Alex']
Koth of the Hammer,1025.9077491339003,1,['Diana']
Rolling Earthquake,1025.8828964994343,1,['Dan']
Remand,1025.7871239672572,2,['Nathan', 'Miguel']
Wrenn and Six,1025.756839928386,2,['Allen', 'Allen']
Archangel Avacyn // Avacyn, the Purifier,1025.1636470751478,1,['Dan']
Mystic Confluence,1024.1547884600357,2,['Nathan', 'Nathan']
Underground Sea,1024.1126670672897,2,['Anthony', 'Alvin']
Opt,1023.246266775778,2,['Nathan', 'Dan']
Miscalculation,1022.2249310171798,3,['Nathan', 'Miguel', 'Allen']
Broken Wings,1021.245305753427,1,['Troy']
Talisman of Impulse,1020.4016699081701,2,['Troy', 'Allen']
Elvish Mystic,1020.3031559672622,2,['Allen', 'Dan']
Rakdos Cackler,1020.0292467318071,2,['Alvin', 'Diana']
Ajani Vengeant,1019.9235193261172,1,['Diana']
Liliana of the Veil,1019.7240997228821,1,['Alex']
Hellrider,1019.4194706408935,1,['Anthony']
Gitaxian Probe,1018.8804286688079,1,['Nathan']
Grafted Wargear,1018.8792900320565,1,['Allen']
Hypnotic Specter,1018.7641156633713,1,['Anthony']
Carnage Tyrant,1018.5115175003158,1,['Dan']
Go for Blood,1018.3809189258683,1,['Diana']
Chromatic Orrery,1018.3623468973099,1,['Allen']
Elvish Piper,1018.3215936902934,1,['Diana']
Evolution Sage,1018.1522457290056,1,['Alvin']
Karakas,1017.9240142523914,1,['Dan']
Hallowed Fountain,1017.7115964364315,2,['Dan', 'Miguel']
Journey to Nowhere,1017.3408903594031,1,['Anthony']
Sea Gate Stormcaller,1017.2722505241416,1,['Allen']
Midnight Clock,1017.1430687752235,1,['Dan']
Austere Command,1017.1022764975877,1,['Alex']
Siren Stormtamer,1016.8618504751917,2,['Dan', 'Nathan']
Pact of Negation,1016.8211139675975,2,['Alex', 'Miguel']
Bonecrusher Giant // Stomp,1016.5136431108131,1,['Miguel']
Goblin Welder,1016.4955217182908,2,['Allen', 'Anthony']
Assassin's Trophy,1016.4816657027069,3,['Alex', 'Nathan', 'Miguel']
Coercive Portal,1015.9862351168335,1,['Nathan']
Leovold, Emissary of Trest,1015.8845024898768,1,['Nathan']
Agent of Treachery,1015.8661412671709,2,['Nathan', 'Nathan']
Sweltering Suns,1015.5098320074311,2,['Dan', 'Alvin']
Thrun, the Last Troll,1014.5676240876276,3,['Diana', 'Dan', 'Alvin']
Urza, Lord High Artificer,1013.349946153394,1,['Anthony']
Kitesail Freebooter,1012.9658077340019,3,['Anthony', 'Allen', 'Anthony']
Kari Zev, Skyship Raider,1012.8994239525263,1,['Troy']
Growth Spiral,1012.5413567470289,2,['Alex', 'Miguel']
Insult // Injury,1011.5176346628834,1,['Diana']
Dryad of the Ilysian Grove,1011.1412797370972,1,['Alvin']
Inquisition of Kozilek,1010.7145674708535,1,['Alex']
Wurmcoil Engine,1010.6118749348583,1,['Nathan']
Sidisi, Undead Vizier,1010.6010690008992,3,['Allen', 'Alex', 'Diana']
Fauna Shaman,1010.4339856003168,1,['Diana']
Massacre Wurm,1010.2785672450417,1,['Anthony']
Narset's Reversal,1010.0779408741031,1,['Nathan']
Mana Leak,1009.8636055772624,1,['Miguel']
Dark Confidant,1009.620119347968,1,['Miguel']
Torrential Gearhulk,1009.5981631859705,2,['Nathan', 'Anthony']
Bonesplitter,1009.4606187966119,1,['Allen']
Upheaval,1009.3591032655562,1,['Allen']
Ancestral Vision,1008.706183109535,2,['Allen', 'Miguel']
Path to Exile,1008.4712392623629,2,['Anthony', 'Nathan']
Boros Charm,1008.2845527150514,1,['Dan']
Shalai, Voice of Plenty,1008.0265768964367,3,['Dan', 'Dan', 'Dan']
Siege-Gang Commander,1007.9454201738416,1,['Dan']
Read the Bones,1007.9217912875922,1,['Anthony']
Burst Lightning,1007.4777533963173,1,['Nathan']
Thalia, Guardian of Thraben,1006.6678879232197,1,['Allen']
Angel of Sanctions,1006.657434837507,2,['Dan', 'Anthony']
Faithless Looting,1006.0612831096163,1,['Allen']
Mystical Tutor,1005.6969715871655,1,['Dan']
The Scarab God,1005.0938368962242,2,['Alex', 'Anthony']
Berserk,1004.4754897535395,1,['Dan']
Soltari Champion,1004.2456172610954,2,['Dan', 'Dan']
Taiga,1004.2291298186802,3,['Allen', 'Dan', 'Dan']
Swords to Plowshares,1004.089327405314,1,['Troy']
Luminarch Ascension,1004.0774938024143,2,['Troy', 'Dan']
Eureka,1004.017585352142,3,['Diana', 'Allen', 'Alvin']
Chromatic Lantern,1003.9660371830759,2,['Troy', 'Allen']
Dreadbore,1003.7794249475517,2,['Diana', 'Alvin']
Narset, Parter of Veils,1003.565448310134,3,['Nathan', 'Nathan', 'Nathan']
Flickerwisp,1003.4521192875861,1,['Anthony']
Expansion // Explosion,1003.4275129750191,2,['Dan', 'Dan']
Rankle, Master of Pranks,1003.1516443181264,1,['Diana']
Lightning Mauler,1002.705418956447,2,['Diana', 'Anthony']
Blasphemous Act,1002.5164709483474,2,['Dan', 'Troy']
Fiery Confluence,1002.377455073614,1,['Diana']
Shriekmaw,1002.266391539539,1,['Anthony']
Overgrown Tomb,1002.2316738970309,3,['Alex', 'Nathan', 'Allen']
Regrowth,1001.831753055306,1,['Allen']
Dismember,1001.8263190510679,2,['Alvin', 'Anthony']
Green Sun's Zenith,1001.6290117278027,2,['Dan', 'Alvin']
Windswept Heath,1001.139515256141,3,['Alex', 'Miguel', 'Dan']
Reveillark,1000.7779291611073,1,['Anthony']
Flooded Strand,1000.6944784201128,4,['Anthony', 'Nathan', 'Miguel', 'Nathan']
Skyclave Apparition,1000.1396457702847,2,['Nathan', 'Allen']
Murderous Rider // Swift End,1000.1006228387397,1,['Nathan']
Yawgmoth's Will,999.9352473228554,2,['Allen', 'Anthony']
Baral, Chief of Compliance,999.6835658864383,1,['Miguel']
Blood Moon,999.6708490999133,1,['Diana']
Savannah,999.6555349084857,2,['Dan', 'Nathan']
Solemn Simulacrum,999.5681631078329,1,['Nathan']
Remove Soul,999.4948832674794,2,['Nathan', 'Diana']
Noble Hierarch,999.4855088838902,2,['Diana', 'Anthony']
